Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah kepala rumah tangga yang bekerja
ACEH,KOTA SUBULUSSALAM,1175,Perikanan Budidaya,7
ACEH,KOTA SUBULUSSALAM,1175,Peternakan,14
ACEH,KOTA SUBULUSSALAM,1175,Kehutanan/ pertanian lainnya,108
ACEH,KOTA SUBULUSSALAM,1175,Pertambangan /penggalian,19
ACEH,KOTA SUBULUSSALAM,1175,Industri pengolahan,99
ACEH,KOTA SUBULUSSALAM,1175,Listrik dan gas,10
ACEH,KOTA SUBULUSSALAM,1175,Bangunan /konstruksi,713
ACEH,KOTA SUBULUSSALAM,1175,Perdagangan,356
ACEH,KOTA SUBULUSSALAM,1175,Hotel dan rumah makan,7
ACEH,KOTA SUBULUSSALAM,1175,Transportasi dan pergudangan,255
ACEH,KOTA SUBULUSSALAM,1175,Informasi & komunikasi,3
ACEH,KOTA SUBULUSSALAM,1175,Keuangan dan asuransi,1
ACEH,KOTA SUBULUSSALAM,1175,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",9
ACEH,KOTA SUBULUSSALAM,1175,Pemulung,168
ACEH,KOTA SUBULUSSALAM,1175,Lainnya,194
SUMATERA UTARA,NIAS,1201,Pertanian tanaman padi & palawija,"4,985"
SUMATERA UTARA,NIAS,1201,Hortikultura,54
SUMATERA UTARA,NIAS,1201,Perkebunan,"13,339"
SUMATERA UTARA,NIAS,1201,Perikanan Tangkap,282
SUMATERA UTARA,NIAS,1201,Perikanan Budidaya,4
SUMATERA UTARA,NIAS,1201,Peternakan,89
SUMATERA UTARA,NIAS,1201,Kehutanan/ pertanian lainnya,10
SUMATERA UTARA,NIAS,1201,Pertambangan /penggalian,73
SUMATERA UTARA,NIAS,1201,Industri pengolahan,37
SUMATERA UTARA,NIAS,1201,Listrik dan gas,4
SUMATERA UTARA,NIAS,1201,Bangunan /konstruksi,158
SUMATERA UTARA,NIAS,1201,Perdagangan,144
SUMATERA UTARA,NIAS,1201,Hotel dan rumah makan,4
SUMATERA UTARA,NIAS,1201,Transportasi dan pergudangan,63
SUMATERA UTARA,NIAS,1201,Informasi & komunikasi,3
SUMATERA UTARA,NIAS,1201,Keuangan dan asuransi,5
SUMATERA UTARA,NIAS,1201,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",77
SUMATERA UTARA,NIAS,1201,Pemulung,58
SUMATERA UTARA,NIAS,1201,Lainnya,119
SUMATERA UTARA,MANDAILING NATAL,1202,Pertanian tanaman padi & palawija,"8,495"
SUMATERA UTARA,MANDAILING NATAL,1202,Hortikultura,248
SUMATERA UTARA,MANDAILING NATAL,1202,Perkebunan,"11,263"
SUMATERA UTARA,MANDAILING NATAL,1202,Perikanan Tangkap,585
SUMATERA UTARA,MANDAILING NATAL,1202,Perikanan Budidaya,9
SUMATERA UTARA,MANDAILING NATAL,1202,Peternakan,66
SUMATERA UTARA,MANDAILING NATAL,1202,Kehutanan/ pertanian lainnya,288
SUMATERA UTARA,MANDAILING NATAL,1202,Pertambangan /penggalian,"2,459"
SUMATERA UTARA,MANDAILING NATAL,1202,Industri pengolahan,358
SUMATERA UTARA,MANDAILING NATAL,1202,Listrik dan gas,15
SUMATERA UTARA,MANDAILING NATAL,1202,Bangunan /konstruksi,824
SUMATERA UTARA,MANDAILING NATAL,1202,Perdagangan,785
SUMATERA UTARA,MANDAILING NATAL,1202,Hotel dan rumah makan,256
SUMATERA UTARA,MANDAILING NATAL,1202,Transportasi dan pergudangan,979
SUMATERA UTARA,MANDAILING NATAL,1202,Informasi & komunikasi,6
SUMATERA UTARA,MANDAILING NATAL,1202,Keuangan dan asuransi,2
SUMATERA UTARA,MANDAILING NATAL,1202,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",18
SUMATERA UTARA,MANDAILING NATAL,1202,Pemulung,643
SUMATERA UTARA,MANDAILING NATAL,1202,Lainnya,275
SUMATERA UTARA,TAPANULI SELATAN,1203,Pertanian tanaman padi & palawija,"8,147"
SUMATERA UTARA,TAPANULI SELATAN,1203,Hortikultura,"1,247"
SUMATERA UTARA,TAPANULI SELATAN,1203,Perkebunan,"5,955"
SUMATERA UTARA,TAPANULI SELATAN,1203,Perikanan Tangkap,82
SUMATERA UTARA,TAPANULI SELATAN,1203,Perikanan Budidaya,3
SUMATERA UTARA,TAPANULI SELATAN,1203,Peternakan,22
SUMATERA UTARA,TAPANULI SELATAN,1203,Kehutanan/ pertanian lainnya,382
SUMATERA UTARA,TAPANULI SELATAN,1203,Pertambangan /penggalian,82
SUMATERA UTARA,TAPANULI SELATAN,1203,Industri pengolahan,101
SUMATERA UTARA,TAPANULI SELATAN,1203,Listrik dan gas,2
SUMATERA UTARA,TAPANULI SELATAN,1203,Bangunan /konstruksi,259
SUMATERA UTARA,TAPANULI SELATAN,1203,Perdagangan,409
SUMATERA UTARA,TAPANULI SELATAN,1203,Hotel dan rumah makan,47
SUMATERA UTARA,TAPANULI SELATAN,1203,Transportasi dan pergudangan,235
SUMATERA UTARA,TAPANULI SELATAN,1203,Informasi & komunikasi,3
SUMATERA UTARA,TAPANULI SELATAN,1203,Keuangan dan asuransi,2
SUMATERA UTARA,TAPANULI SELATAN,1203,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
SUMATERA UTARA,TAPANULI SELATAN,1203,Pemulung,225
SUMATERA UTARA,TAPANULI SELATAN,1203,Lainnya,82
SUMATERA UTARA,TAPANULI TENGAH,1204,Pertanian tanaman padi & palawija,"6,400"
SUMATERA UTARA,TAPANULI TENGAH,1204,Hortikultura,242
SUMATERA UTARA,TAPANULI TENGAH,1204,Perkebunan,"10,381"
SUMATERA UTARA,TAPANULI TENGAH,1204,Perikanan Tangkap,"2,986"
SUMATERA UTARA,TAPANULI TENGAH,1204,Perikanan Budidaya,62
SUMATERA UTARA,TAPANULI TENGAH,1204,Peternakan,94
SUMATERA UTARA,TAPANULI TENGAH,1204,Kehutanan/ pertanian lainnya,305
SUMATERA UTARA,TAPANULI TENGAH,1204,Pertambangan /penggalian,143
SUMATERA UTARA,TAPANULI TENGAH,1204,Industri pengolahan,370
SUMATERA UTARA,TAPANULI TENGAH,1204,Listrik dan gas,55
SUMATERA UTARA,TAPANULI TENGAH,1204,Bangunan /konstruksi,"1,179"
SUMATERA UTARA,TAPANULI TENGAH,1204,Perdagangan,"1,070"
SUMATERA UTARA,TAPANULI TENGAH,1204,Hotel dan rumah makan,188
SUMATERA UTARA,TAPANULI TENGAH,1204,Transportasi dan pergudangan,"1,046"
SUMATERA UTARA,TAPANULI TENGAH,1204,Informasi & komunikasi,6
SUMATERA UTARA,TAPANULI TENGAH,1204,Keuangan dan asuransi,7
SUMATERA UTARA,TAPANULI TENGAH,1204,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",24
SUMATERA UTARA,TAPANULI TENGAH,1204,Pemulung,745
SUMATERA UTARA,TAPANULI TENGAH,1204,Lainnya,302
SUMATERA UTARA,TAPANULI UTARA,1205,Pertanian tanaman padi & palawija,"13,531"
SUMATERA UTARA,TAPANULI UTARA,1205,Hortikultura,"1,626"
SUMATERA UTARA,TAPANULI UTARA,1205,Perkebunan,"5,227"
SUMATERA UTARA,TAPANULI UTARA,1205,Perikanan Tangkap,12
SUMATERA UTARA,TAPANULI UTARA,1205,Perikanan Budidaya,9
SUMATERA UTARA,TAPANULI UTARA,1205,Peternakan,39
SUMATERA UTARA,TAPANULI UTARA,1205,Kehutanan/ pertanian lainnya,351
SUMATERA UTARA,TAPANULI UTARA,1205,Pertambangan /penggalian,83
SUMATERA UTARA,TAPANULI UTARA,1205,Industri pengolahan,404
SUMATERA UTARA,TAPANULI UTARA,1205,Listrik dan gas,4
SUMATERA UTARA,TAPANULI UTARA,1205,Bangunan /konstruksi,462
SUMATERA UTARA,TAPANULI UTARA,1205,Perdagangan,325
SUMATERA UTARA,TAPANULI UTARA,1205,Hotel dan rumah makan,59
SUMATERA UTARA,TAPANULI UTARA,1205,Transportasi dan pergudangan,458
SUMATERA UTARA,TAPANULI UTARA,1205,Informasi & komunikasi,5
SUMATERA UTARA,TAPANULI UTARA,1205,Keuangan dan asuransi,2
SUMATERA UTARA,TAPANULI UTARA,1205,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",13
SUMATERA UTARA,TAPANULI UTARA,1205,Pemulung,269
SUMATERA UTARA,TAPANULI UTARA,1205,Lainnya,54
SUMATERA UTARA,TOBA SAMOSIR,1206,Pertanian tanaman padi & palawija,"5,570"
SUMATERA UTARA,TOBA SAMOSIR,1206,Hortikultura,105
SUMATERA UTARA,TOBA SAMOSIR,1206,Perkebunan,"1,184"
SUMATERA UTARA,TOBA SAMOSIR,1206,Perikanan Tangkap,95
SUMATERA UTARA,TOBA SAMOSIR,1206,Perikanan Budidaya,12
SUMATERA UTARA,TOBA SAMOSIR,1206,Peternakan,34
SUMATERA UTARA,TOBA SAMOSIR,1206,Kehutanan/ pertanian lainnya,125
SUMATERA UTARA,TOBA SAMOSIR,1206,Pertambangan /penggalian,15
SUMATERA UTARA,TOBA SAMOSIR,1206,Industri pengolahan,92
SUMATERA UTARA,TOBA SAMOSIR,1206,Listrik dan gas,14
SUMATERA UTARA,TOBA SAMOSIR,1206,Bangunan /konstruksi,240
SUMATERA UTARA,TOBA SAMOSIR,1206,Perdagangan,62
SUMATERA UTARA,TOBA SAMOSIR,1206,Hotel dan rumah makan,34
SUMATERA UTARA,TOBA SAMOSIR,1206,Transportasi dan pergudangan,265
SUMATERA UTARA,TOBA SAMOSIR,1206,Informasi & komunikasi,2
SUMATERA UTARA,TOBA SAMOSIR,1206,Keuangan dan asuransi,4
SUMATERA UTARA,TOBA SAMOSIR,1206,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
SUMATERA UTARA,TOBA SAMOSIR,1206,Pemulung,93
SUMATERA UTARA,TOBA SAMOSIR,1206,Lainnya,33
SUMATERA UTARA,LABUHAN BATU,1207,Pertanian tanaman padi & palawija,"2,349"
SUMATERA UTARA,LABUHAN BATU,1207,Hortikultura,230
SUMATERA UTARA,LABUHAN BATU,1207,Perkebunan,"6,656"
SUMATERA UTARA,LABUHAN BATU,1207,Perikanan Tangkap,"1,402"
SUMATERA UTARA,LABUHAN BATU,1207,Perikanan Budidaya,6
SUMATERA UTARA,LABUHAN BATU,1207,Peternakan,32
SUMATERA UTARA,LABUHAN BATU,1207,Kehutanan/ pertanian lainnya,223
SUMATERA UTARA,LABUHAN BATU,1207,Pertambangan /penggalian,100
SUMATERA UTARA,LABUHAN BATU,1207,Industri pengolahan,159
SUMATERA UTARA,LABUHAN BATU,1207,Listrik dan gas,20
SUMATERA UTARA,LABUHAN BATU,1207,Bangunan /konstruksi,958
SUMATERA UTARA,LABUHAN BATU,1207,Perdagangan,887
SUMATERA UTARA,LABUHAN BATU,1207,Hotel dan rumah makan,30
SUMATERA UTARA,LABUHAN BATU,1207,Transportasi dan pergudangan,"1,438"
SUMATERA UTARA,LABUHAN BATU,1207,Informasi & komunikasi,15
SUMATERA UTARA,LABUHAN BATU,1207,Keuangan dan asuransi,5
SUMATERA UTARA,LABUHAN BATU,1207,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",34
SUMATERA UTARA,LABUHAN BATU,1207,Pemulung,"2,577"
SUMATERA UTARA,LABUHAN BATU,1207,Lainnya,"1,603"
SUMATERA UTARA,ASAHAN,1208,Pertanian tanaman padi & palawija,"2,222"
SUMATERA UTARA,ASAHAN,1208,Hortikultura,269
SUMATERA UTARA,ASAHAN,1208,Perkebunan,"8,694"
SUMATERA UTARA,ASAHAN,1208,Perikanan Tangkap,"4,269"
SUMATERA UTARA,ASAHAN,1208,Perikanan Budidaya,42
SUMATERA UTARA,ASAHAN,1208,Peternakan,172
SUMATERA UTARA,ASAHAN,1208,Kehutanan/ pertanian lainnya,271
SUMATERA UTARA,ASAHAN,1208,Pertambangan /penggalian,80
SUMATERA UTARA,ASAHAN,1208,Industri pengolahan,"1,601"
SUMATERA UTARA,ASAHAN,1208,Listrik dan gas,27
SUMATERA UTARA,ASAHAN,1208,Bangunan /konstruksi,"2,418"
SUMATERA UTARA,ASAHAN,1208,Perdagangan,"1,519"
SUMATERA UTARA,ASAHAN,1208,Hotel dan rumah makan,279
SUMATERA UTARA,ASAHAN,1208,Transportasi dan pergudangan,"1,573"
SUMATERA UTARA,ASAHAN,1208,Informasi & komunikasi,14
SUMATERA UTARA,ASAHAN,1208,Keuangan dan asuransi,11
SUMATERA UTARA,ASAHAN,1208,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",36
SUMATERA UTARA,ASAHAN,1208,Pemulung,"2,676"
SUMATERA UTARA,ASAHAN,1208,Lainnya,"1,038"
SUMATERA UTARA,SIMALUNGUN,1209,Pertanian tanaman padi & palawija,"11,877"
SUMATERA UTARA,SIMALUNGUN,1209,Hortikultura,"2,436"
SUMATERA UTARA,SIMALUNGUN,1209,Perkebunan,"8,248"
SUMATERA UTARA,SIMALUNGUN,1209,Perikanan Tangkap,122
SUMATERA UTARA,SIMALUNGUN,1209,Perikanan Budidaya,80
SUMATERA UTARA,SIMALUNGUN,1209,Peternakan,245
SUMATERA UTARA,SIMALUNGUN,1209,Kehutanan/ pertanian lainnya,276
SUMATERA UTARA,SIMALUNGUN,1209,Pertambangan /penggalian,260
SUMATERA UTARA,SIMALUNGUN,1209,Industri pengolahan,"1,017"
SUMATERA UTARA,SIMALUNGUN,1209,Listrik dan gas,35
SUMATERA UTARA,SIMALUNGUN,1209,Bangunan /konstruksi,"2,491"
SUMATERA UTARA,SIMALUNGUN,1209,Perdagangan,"1,406"
SUMATERA UTARA,SIMALUNGUN,1209,Hotel dan rumah makan,243
SUMATERA UTARA,SIMALUNGUN,1209,Transportasi dan pergudangan,"1,468"
SUMATERA UTARA,SIMALUNGUN,1209,Informasi & komunikasi,11
SUMATERA UTARA,SIMALUNGUN,1209,Keuangan dan asuransi,4
SUMATERA UTARA,SIMALUNGUN,1209,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",28
SUMATERA UTARA,SIMALUNGUN,1209,Pemulung,"1,967"
SUMATERA UTARA,SIMALUNGUN,1209,Lainnya,"2,272"
SUMATERA UTARA,DAIRI,1210,Pertanian tanaman padi & palawija,"8,811"
SUMATERA UTARA,DAIRI,1210,Hortikultura,"1,468"
SUMATERA UTARA,DAIRI,1210,Perkebunan,"4,601"
SUMATERA UTARA,DAIRI,1210,Perikanan Tangkap,8
SUMATERA UTARA,DAIRI,1210,Perikanan Budidaya,3
SUMATERA UTARA,DAIRI,1210,Peternakan,23
SUMATERA UTARA,DAIRI,1210,Kehutanan/ pertanian lainnya,5
SUMATERA UTARA,DAIRI,1210,Pertambangan /penggalian,15
SUMATERA UTARA,DAIRI,1210,Industri pengolahan,40
SUMATERA UTARA,DAIRI,1210,Listrik dan gas,9
SUMATERA UTARA,DAIRI,1210,Bangunan /konstruksi,367
SUMATERA UTARA,DAIRI,1210,Perdagangan,273
SUMATERA UTARA,DAIRI,1210,Hotel dan rumah makan,23
SUMATERA UTARA,DAIRI,1210,Transportasi dan pergudangan,454
SUMATERA UTARA,DAIRI,1210,Informasi & komunikasi,2
SUMATERA UTARA,DAIRI,1210,Keuangan dan asuransi,1
SUMATERA UTARA,DAIRI,1210,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",6
SUMATERA UTARA,DAIRI,1210,Pemulung,278
SUMATERA UTARA,DAIRI,1210,Lainnya,116
SUMATERA UTARA,KARO,1211,Pertanian tanaman padi & palawija,"8,904"
SUMATERA UTARA,KARO,1211,Hortikultura,"8,939"
SUMATERA UTARA,KARO,1211,Perkebunan,"1,399"
SUMATERA UTARA,KARO,1211,Perikanan Tangkap,8
SUMATERA UTARA,KARO,1211,Perikanan Budidaya,1
SUMATERA UTARA,KARO,1211,Peternakan,73
SUMATERA UTARA,KARO,1211,Kehutanan/ pertanian lainnya,33
SUMATERA UTARA,KARO,1211,Pertambangan /penggalian,11
SUMATERA UTARA,KARO,1211,Industri pengolahan,114
SUMATERA UTARA,KARO,1211,Listrik dan gas,6
SUMATERA UTARA,KARO,1211,Bangunan /konstruksi,556
SUMATERA UTARA,KARO,1211,Perdagangan,395
SUMATERA UTARA,KARO,1211,Hotel dan rumah makan,147
SUMATERA UTARA,KARO,1211,Transportasi dan pergudangan,825
SUMATERA UTARA,KARO,1211,Informasi & komunikasi,13
SUMATERA UTARA,KARO,1211,Keuangan dan asuransi,2
SUMATERA UTARA,KARO,1211,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",13
SUMATERA UTARA,KARO,1211,Pemulung,598
SUMATERA UTARA,KARO,1211,Lainnya,241
SUMATERA UTARA,DELI SERDANG,1212,Pertanian tanaman padi & palawija,"21,504"
SUMATERA UTARA,DELI SERDANG,1212,Hortikultura,517
SUMATERA UTARA,DELI SERDANG,1212,Perkebunan,"3,671"
SUMATERA UTARA,DELI SERDANG,1212,Perikanan Tangkap,"2,458"
SUMATERA UTARA,DELI SERDANG,1212,Perikanan Budidaya,175
SUMATERA UTARA,DELI SERDANG,1212,Peternakan,910
SUMATERA UTARA,DELI SERDANG,1212,Kehutanan/ pertanian lainnya,556
SUMATERA UTARA,DELI SERDANG,1212,Pertambangan /penggalian,82
SUMATERA UTARA,DELI SERDANG,1212,Industri pengolahan,"4,441"
SUMATERA UTARA,DELI SERDANG,1212,Listrik dan gas,168
SUMATERA UTARA,DELI SERDANG,1212,Bangunan /konstruksi,"12,599"
SUMATERA UTARA,DELI SERDANG,1212,Perdagangan,"3,902"
SUMATERA UTARA,DELI SERDANG,1212,Hotel dan rumah makan,267
SUMATERA UTARA,DELI SERDANG,1212,Transportasi dan pergudangan,"4,833"
SUMATERA UTARA,DELI SERDANG,1212,Informasi & komunikasi,40
SUMATERA UTARA,DELI SERDANG,1212,Keuangan dan asuransi,21
SUMATERA UTARA,DELI SERDANG,1212,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",148
SUMATERA UTARA,DELI SERDANG,1212,Pemulung,"6,880"
SUMATERA UTARA,DELI SERDANG,1212,Lainnya,"7,475"
SUMATERA UTARA,LANGKAT,1213,Pertanian tanaman padi & palawija,"11,654"
SUMATERA UTARA,LANGKAT,1213,Hortikultura,525
SUMATERA UTARA,LANGKAT,1213,Perkebunan,"18,805"
SUMATERA UTARA,LANGKAT,1213,Perikanan Tangkap,"8,094"
SUMATERA UTARA,LANGKAT,1213,Perikanan Budidaya,331
SUMATERA UTARA,LANGKAT,1213,Peternakan,705
SUMATERA UTARA,LANGKAT,1213,Kehutanan/ pertanian lainnya,"1,703"
SUMATERA UTARA,LANGKAT,1213,Pertambangan /penggalian,739
SUMATERA UTARA,LANGKAT,1213,Industri pengolahan,"2,488"
SUMATERA UTARA,LANGKAT,1213,Listrik dan gas,88
SUMATERA UTARA,LANGKAT,1213,Bangunan /konstruksi,"9,199"
SUMATERA UTARA,LANGKAT,1213,Perdagangan,"4,271"
SUMATERA UTARA,LANGKAT,1213,Hotel dan rumah makan,358
SUMATERA UTARA,LANGKAT,1213,Transportasi dan pergudangan,"3,750"
SUMATERA UTARA,LANGKAT,1213,Informasi & komunikasi,44
SUMATERA UTARA,LANGKAT,1213,Keuangan dan asuransi,22
SUMATERA UTARA,LANGKAT,1213,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",97
SUMATERA UTARA,LANGKAT,1213,Pemulung,"5,686"
SUMATERA UTARA,LANGKAT,1213,Lainnya,"8,603"
SUMATERA UTARA,NIAS SELATAN,1214,Pertanian tanaman padi & palawija,"17,990"
SUMATERA UTARA,NIAS SELATAN,1214,Hortikultura,170
SUMATERA UTARA,NIAS SELATAN,1214,Perkebunan,"19,659"
SUMATERA UTARA,NIAS SELATAN,1214,Perikanan Tangkap,"1,653"
SUMATERA UTARA,NIAS SELATAN,1214,Perikanan Budidaya,10
SUMATERA UTARA,NIAS SELATAN,1214,Peternakan,186
SUMATERA UTARA,NIAS SELATAN,1214,Kehutanan/ pertanian lainnya,177
SUMATERA UTARA,NIAS SELATAN,1214,Pertambangan /penggalian,184
SUMATERA UTARA,NIAS SELATAN,1214,Industri pengolahan,49
SUMATERA UTARA,NIAS SELATAN,1214,Listrik dan gas,4
SUMATERA UTARA,NIAS SELATAN,1214,Bangunan /konstruksi,500
SUMATERA UTARA,NIAS SELATAN,1214,Perdagangan,176
SUMATERA UTARA,NIAS SELATAN,1214,Hotel dan rumah makan,8
SUMATERA UTARA,NIAS SELATAN,1214,Transportasi dan pergudangan,130
SUMATERA UTARA,NIAS SELATAN,1214,Informasi & komunikasi,1
SUMATERA UTARA,NIAS SELATAN,1214,Keuangan dan asuransi,6
SUMATERA UTARA,NIAS SELATAN,1214,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",88
SUMATERA UTARA,NIAS SELATAN,1214,Pemulung,166
SUMATERA UTARA,NIAS SELATAN,1214,Lainnya,654
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Pertanian tanaman padi & palawija,"4,806"
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Hortikultura,"1,430"
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Perkebunan,"4,951"
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Perikanan Tangkap,5
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Perikanan Budidaya,0
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Peternakan,82
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Kehutanan/ pertanian lainnya,134
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Pertambangan /penggalian,99
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Industri pengolahan,59
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Listrik dan gas,5
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Bangunan /konstruksi,240
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Perdagangan,91
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Hotel dan rumah makan,31
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Transportasi dan pergudangan,163
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Informasi & komunikasi,1
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Keuangan dan asuransi,0
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Pemulung,54
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,Lainnya,9
SUMATERA UTARA,PAKPAK BHARAT,1216,Pertanian tanaman padi & palawija,"1,591"
SUMATERA UTARA,PAKPAK BHARAT,1216,Hortikultura,38
SUMATERA UTARA,PAKPAK BHARAT,1216,Perkebunan,544
SUMATERA UTARA,PAKPAK BHARAT,1216,Perikanan Tangkap,3
SUMATERA UTARA,PAKPAK BHARAT,1216,Perikanan Budidaya,0
SUMATERA UTARA,PAKPAK BHARAT,1216,Peternakan,0
SUMATERA UTARA,PAKPAK BHARAT,1216,Kehutanan/ pertanian lainnya,34
SUMATERA UTARA,PAKPAK BHARAT,1216,Pertambangan /penggalian,8
SUMATERA UTARA,PAKPAK BHARAT,1216,Industri pengolahan,4
SUMATERA UTARA,PAKPAK BHARAT,1216,Listrik dan gas,0
SUMATERA UTARA,PAKPAK BHARAT,1216,Bangunan /konstruksi,30
SUMATERA UTARA,PAKPAK BHARAT,1216,Perdagangan,10
SUMATERA UTARA,PAKPAK BHARAT,1216,Hotel dan rumah makan,1
SUMATERA UTARA,PAKPAK BHARAT,1216,Transportasi dan pergudangan,14
SUMATERA UTARA,PAKPAK BHARAT,1216,Informasi & komunikasi,0
SUMATERA UTARA,PAKPAK BHARAT,1216,Keuangan dan asuransi,0
SUMATERA UTARA,PAKPAK BHARAT,1216,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",3
SUMATERA UTARA,PAKPAK BHARAT,1216,Pemulung,8
SUMATERA UTARA,PAKPAK BHARAT,1216,Lainnya,2
SUMATERA UTARA,SAMOSIR,1217,Pertanian tanaman padi & palawija,"3,041"
SUMATERA UTARA,SAMOSIR,1217,Hortikultura,396
SUMATERA UTARA,SAMOSIR,1217,Perkebunan,"2,315"
SUMATERA UTARA,SAMOSIR,1217,Perikanan Tangkap,108
SUMATERA UTARA,SAMOSIR,1217,Perikanan Budidaya,15
SUMATERA UTARA,SAMOSIR,1217,Peternakan,16
SUMATERA UTARA,SAMOSIR,1217,Kehutanan/ pertanian lainnya,8
SUMATERA UTARA,SAMOSIR,1217,Pertambangan /penggalian,6
SUMATERA UTARA,SAMOSIR,1217,Industri pengolahan,72
SUMATERA UTARA,SAMOSIR,1217,Listrik dan gas,0
SUMATERA UTARA,SAMOSIR,1217,Bangunan /konstruksi,60
SUMATERA UTARA,SAMOSIR,1217,Perdagangan,99
SUMATERA UTARA,SAMOSIR,1217,Hotel dan rumah makan,40
SUMATERA UTARA,SAMOSIR,1217,Transportasi dan pergudangan,102
SUMATERA UTARA,SAMOSIR,1217,Informasi & komunikasi,0
SUMATERA UTARA,SAMOSIR,1217,Keuangan dan asuransi,1
SUMATERA UTARA,SAMOSIR,1217,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
SUMATERA UTARA,SAMOSIR,1217,Pemulung,53
SUMATERA UTARA,SAMOSIR,1217,Lainnya,30
SUMATERA UTARA,SERDANG BEDAGAI,1218,Pertanian tanaman padi & palawija,"11,141"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Hortikultura,274
SUMATERA UTARA,SERDANG BEDAGAI,1218,Perkebunan,"4,273"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Perikanan Tangkap,"3,337"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Perikanan Budidaya,98
SUMATERA UTARA,SERDANG BEDAGAI,1218,Peternakan,341
SUMATERA UTARA,SERDANG BEDAGAI,1218,Kehutanan/ pertanian lainnya,268
SUMATERA UTARA,SERDANG BEDAGAI,1218,Pertambangan /penggalian,93
SUMATERA UTARA,SERDANG BEDAGAI,1218,Industri pengolahan,"1,712"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Listrik dan gas,38
SUMATERA UTARA,SERDANG BEDAGAI,1218,Bangunan /konstruksi,"2,231"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Perdagangan,"1,552"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Hotel dan rumah makan,197
SUMATERA UTARA,SERDANG BEDAGAI,1218,Transportasi dan pergudangan,"1,346"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Informasi & komunikasi,10
SUMATERA UTARA,SERDANG BEDAGAI,1218,Keuangan dan asuransi,6
SUMATERA UTARA,SERDANG BEDAGAI,1218,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",26
SUMATERA UTARA,SERDANG BEDAGAI,1218,Pemulung,"2,414"
SUMATERA UTARA,SERDANG BEDAGAI,1218,Lainnya,379
SUMATERA UTARA,BATU BARA,1219,Pertanian tanaman padi & palawija,"17,164"
SUMATERA UTARA,BATU BARA,1219,Hortikultura,"1,944"
SUMATERA UTARA,BATU BARA,1219,Perkebunan,"3,803"
SUMATERA UTARA,BATU BARA,1219,Perikanan Tangkap,"9,381"
